t_Brand,t_Phone,t_Network,t_Network_2G_bands,t_Network_3G_bands,t_Network_4G_bands,t_Network_5G_bands,t_Network_Speed,t_Network_GPRS,t_Network_EDGE,t_Launch_Announced,t_Launch_Status,t_Body_Dimensions,t_Body_Weight,t_Body_SIM,t_Display_Type,t_Display_Size,t_Display_Resolution,t_Display_Protection,t_Platform_OS,t_Platform_Chipset,t_Platform_CPU,t_Platform_GPU,t_Memory_Card_slot,t_Internal_capacity,t_Internal,t_Battery,t_Price,t_Colors,t_Bluetooth,t_WLAN,t_Sensors,t_Loudspeaker,t_3.5mm_jack
Huawei441,nova 11 Pro,GSM / CDMA / HSPA / CDMA2000 / LTE,CDMA 800,CDMA2000 1x,"1, 3, 4, 5, 8, 18, 19, 26, 34, 38, 39, 40, 41 - China",,"HSPA, LTE-A",,,"2023, April 17","Available. Released 2023, April 27",164.3 x 74.4 x 7.9 mm (6.47 x 2.93 x 0.31 in),188 g or 193 g (6.63 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","OLED, 1B colors, HDR10, 120Hz","6.78 inches, 111.4 cm2(~91.1% screen-to-body ratio)",1200 x 2652 pixels (~429 ppi density),Kunlun Glass,HarmonyOS 3.0,Qualcomm SM7325 Snapdragon 778G 4G (6 nm),Octa-core (4x2.4 GHz Kryo 670 & 4x1.8 GHz Kryo 670),Adreno 642L,No,"256GB 8GB RAM, 512GB 8GB RAM",,"Li-Po 4500 mAh, non-removable",$ 600.00 / € 799.90,"Black, Green, White, Gold","5.2, A2DP, LE","Wi-Fi 802.11 a/b/g/n/a/6, dual-band, Wi-Fi Direct",Virtual proximity sensing,"Yes, with stereo speakers",No
Huawei441,nova 11,GSM / CDMA / HSPA / CDMA2000 / LTE,CDMA 800,CDMA2000 1x,"1, 3, 4, 5, 8, 18, 19, 26, 34, 38, 39, 40, 41 - China",,"HSPA, LTE-A",,,"2023, April 17","Available. Released 2023, April 27",161.3 x 75 x 6.9 mm (6.35 x 2.95 x 0.27 in),168 g (5.93 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","OLED, 1B colors, HDR10, 120Hz","6.7 inches, 110.5 cm2(~91.4% screen-to-body ratio)","1084 x 2412 pixels, 20:9 ratio (~391 ppi density)",Kunlun Glass,HarmonyOS 3.0,Qualcomm SM7325 Snapdragon 778G 4G (6 nm),Octa-core (4x2.4 GHz Kryo 670 & 4x1.8 GHz Kryo 670),Adreno 642L,No,"128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM",,"Li-Po 4500 mAh, non-removable",$ 349.20,"Black, Green, White, Gold","5.2, A2DP, LE","Wi-Fi 802.11 a/b/g/n/a/6, dual-band, Wi-Fi Direct",Virtual proximity sensing,"Yes, with stereo speakers",No
Huawei441,Mate X3,GSM / CDMA / HSPA / EVDO / LTE,CDMA 800,CDMA2000 1xEV-DO,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41",,"HSPA, LTE-A",,,"2023, March 23","Available. Released 2023, April 08",Unfolded: 156.9 x 141.5 x 5.3 mmFolded: 156.9 x 72.4 x 11.1 mm,239 g or 241 g (8.43 oz),IPX8 dust/water resistant (up to 1.5m for 30 min)Stylus support (both displays),"Foldable OLED, 1B colors, 120Hz","7.85 inches, 197.5 cm2(~88.9% screen-to-body ratio)",2224 x 2496 pixels (~426 ppi density),"Cover display:OLED, 120Hz, 6.4 inches, 1080 x 2504 pixels","HarmonyOS 3.1 (China), EMUI 13.1 (Europe), no Google Play Services",Qualcomm SM8475 Snapdragon 8+ Gen 1 4G (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510),Adreno 730,"NM (Nano Memory), up to 256GB (uses shared SIM slot)","256GB 12GB RAM, 512GB 12GB RAM, 1TB 12GB RAM",UFS,"Li-Po 4800 mAh, non-removable - GlobalSilicon-carbon 5060 mAh, non-removable - China only","$ 1,999.00 / € 1,999.00 / £ 2,499.00","Black, White, Violet, Dark Green, Gold","5.2, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct",BDS Satellite Message,"Yes, with stereo speakers",No
Huawei441,P60 Pro,GSM / CDMA / HSPA / CDMA2000 / LTE,CDMA 800,CDMA2000 1x,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 - China",,"HSPA, LTE-A",,,"2023, March 23","Available. Released 2023, March 31",161 x 74.5 x 8.3 mm (6.34 x 2.93 x 0.33 in),200 g (7.05 oz),IP68 dust/water resistant (up to 1.5m for 30 min),"LTPO OLED, 1B colors, 120Hz","6.67 inches, 107.7 cm2(~89.8% screen-to-body ratio)",1220 x 2700 pixels (~444 ppi density),Kunlun Glass,"HarmonyOS 3.1 (China), EMUI 13.1 (Europe), no Google Play Services",Qualcomm SM8475 Snapdragon 8+ Gen 1 4G (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510),Adreno 730,"NM (Nano Memory), up to 256GB (uses shared SIM slot)","256GB 8GB RAM, 256GB 12GB RAM, 512GB 12GB RAM",UFS,"Li-Po 4815 mAh, non-removable","$ 1,008.00 / € 968.00 / £ 1,226.33","Black, Green, Violet, Rococo Pearl","5.2, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct",BDS Satellite Message,"Yes, with stereo speakers",No
Huawei441,P60,GSM / CDMA / HSPA / CDMA2000 / LTE,CDMA 800,CDMA2000 1x,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41",,"HSPA, LTE-A",,,"2023, March 23","Available. Released 2023, March 31",161 x 74.5 x 8.3 mm (6.34 x 2.93 x 0.33 in),197 g (6.95 oz),IP68 dust/water resistant (up to 1.5m for 30 min),"LTPO OLED, 1B colors, 120Hz","6.67 inches, 107.7 cm2(~89.8% screen-to-body ratio)",1220 x 2700 pixels (~444 ppi density),,"HarmonyOS 3.1 (China), EMUI 13.1 (Europe), no Google Play Services",Qualcomm SM8475 Snapdragon 8+ Gen 1 4G (4 nm),Octa-core (1x3.0 GHz Cortex-X2 & 3x2.5 GHz Cortex-A710 & 4x1.8 GHz Cortex-A510),Adreno 730,"NM (Nano Memory), up to 256GB (uses shared SIM slot)","128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM",UFS,"Li-Po 4815 mAh, non-removable",About 600 EUR,"Black, Green, Violet, Rococo Pearl","5.2, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct",BDS Satellite Message,"Yes, with stereo speakers",No
Huawei441,P60 Art,GSM / CDMA / HSPA / CDMA2000 / LTE,CDMA 800,CDMA2000 1x,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 - China",,"HSPA, LTE-A",,,"2023, March 23","Available. Released 2023, April 08",161 x 74.5 x 8.3 mm (6.34 x 2.93 x 0.33 in),206 g (7.27 oz),IP68 dust/water resistant (up to 1.5m for 30 min),"LTPO OLED, 1B colors, 120Hz","6.67 inches, 107.7 cm2(~89.8% screen-to-body ratio)",1220 x 2700 pixels (~444 ppi density),Kunlun Glass,"HarmonyOS 3.1 (China), EMUI 13.1 (International)",Qualcomm SM8475 Snapdragon 8+ Gen 1 4G (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510),Adreno 730,"NM (Nano Memory), up to 256GB (uses shared SIM slot)","512GB 12GB RAM, 1TB 12GB RAM",UFS,"Silicon-carbon 5100 mAh, non-removable",About 1200 EUR,"Azure Blue, Seashore Gold","5.2, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct",BDS Satellite Message,"Yes, with stereo speakers",No
Huawei441,Enjoy 60,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 34, 38, 39, 40, 41",,"HSPA, LTE",,,"2023, March 23","Available. Released 2023, March 26",168.3 x 77.7 x 9 mm (6.63 x 3.06 x 0.35 in),199 g (7.02 oz),"Dual SIM (Nano-SIM, dual stand-by)",TFT LCD,"6.75 inches, 110.0 cm2(~84.1% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~260 ppi density)",,HarmonyOS 3.0,,,,microSDXC,"128GB, 256GB",,"Li-Po 6000 mAh, non-removable",About 170 EUR,"Black, Blue, Gold","5.1, A2DP, LE",Wi-Fi 802.11 b/g/n,"Fingerprint (side-mounted), accelerometer, compass",Yes,Yes
Huawei441,Watch Ultimate,No cellular connectivity,N/A,N/A,N/A,,No,No,No,"2023, March 23","Available. Released 2023, March 31",48.5 x 48.5 x 13 mm (1.91 x 1.91 x 0.51 in),76 g (2.68 oz),"Swimproof/diving (EN13319, ISO 22810:2010)100m water resistant10 ATMIP68ECG certified",LTPO AMOLED,1.5 inches,466 x 466 pixels (~311 ppi density),,HarmonyOS 3.0,,,,No,,,"Li-Po 530 mAh, non-removable",€ 614.95,"Expedition Black, Voyage Blue","5.2, A2DP, LE",Yes (only for Bluetooth transmission acceleration),BDS Satellite Message,Yes,No
Huawei441,MatePad 11 (2023),No cellular connectivity,N/A,N/A,N/A,,,No,No,"2023, March 23","Available. Released 2023, March 31",253.7 x 165.3 x 7.2 mm (9.99 x 6.51 x 0.28 in),480 g (1.06 lb),Stylus support (magnetic),"IPS LCD, 120Hz","11.0 inches, 348.3 cm2(~83.1% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~275 ppi density)",,HarmonyOS 3.1,Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)Qualcomm SM8250 Snapdragon 865 5G (7 nm+),Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585)Octa-core (1x2.84 GHz Cortex-A77 & 3x2.42 GHz Cortex-A77 & 4x1.80 GHz Cortex-A55),Adreno 650,microSDXC (dedicated slot),"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",,"Li-Po 7250 mAh, non-removable",About 300 EUR,"Black, Blue, White, Purple","5.1, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct",Accelerometer,"Yes, with stereo speakers (4 speakers)",Tuned by Harman Kardon
Huawei441,nova 10 Youth,GSM / CDMA / HSPA / CDMA2000 / LTE,CDMA 800,CDMA2000 1x,"1, 2, 3, 4, 5, 8, 18, 19, 26, 34, 38, 39, 40, 41",,"HSPA, LTE-A",,,"2023, March 04","Available. Released 2023, March 04",164.6 x 75.6 x 7.9 mm (6.48 x 2.98 x 0.31 in),191 g (6.74 oz),Splash and dust resistant,"IPS LCD, 90Hz","6.78 inches, 111.4 cm2(~89.5% screen-to-body ratio)",1080 x 2388 pixels (~387 ppi density),,HarmonyOS 2.0,Qualcomm Snapdragon 680G 4G (6 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53),Adreno 610,No,"128GB 8GB RAM, 256GB 8GB RAM",,"Li-Po 4000 mAh, non-removable",About 230 EUR,"Black, Blue","5.0, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac, dual-band","Fingerprint (side-mounted), accelerometer, proximity, compass",Yes,No
Huawei441,Watch Buds,No cellular connectivity,N/A,N/A,N/A,,No,No,No,"2022, December 09","Available. Released 2022, December 09",47 x 47.5 x 15 mm (1.85 x 1.87 x 0.59 in),66.5 g (2.36 oz),Built-in wireless earbuds housed beneath the display; charging from the watchCompatible with standard 22mm straps,AMOLED,1.43 inches,466 x 466 pixels (~326 ppi density),,HarmonyOS 3.0,,,,No,,,"Li-Ion 410 mAh, non-removable (watch)",About 400 EUR,"Black, Khaki","5.2, A2DP, LE",No,"Accelerometer, gyro, heart rate, SpO2",No,No
Huawei441,Enjoy 50z,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 18, 19, 26, 34, 38, 39, 40, 41",,"HSPA, LTE",,,"2022, December 09","Available. Released 2022, December 26",164.3 x 75.8 x 8.9 mm (6.47 x 2.98 x 0.35 in),188 g (6.63 oz),"Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.52 inches, 102.6 cm2(~82.4% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",,HarmonyOS 2.0,,Octa-core,,microSDXC,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 6GB RAM, 256GB 8GB RAM",,"Li-Po 5000 mAh, non-removable",About 150 EUR,"Sapphire Blue, Mint Green, Midnight Black","5.1, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac, dual-band","Fingerprint (side-mounted), accelerometer, proximity, compass",Yes,Yes
Huawei441,Watch GT 3 SE,No cellular connectivity,N/A,N/A,N/A,,No,No,No,"2022, November 10","Available. Released 2022, November 10",46.4 x 46.4 x 11 mm (1.83 x 1.83 x 0.43 in),35.6 g (1.27 oz),50m water resistant5 ATMCompatible with standard 22mm straps (46mm model),AMOLED,1.43 inches,466 x 466 pixels (~326 ppi density),,HarmonyOS 2.0,,,,No,,,,About 200 EUR,"Graphite Black, Wilderness Green",Yes,No,"Accelerometer, gyro, heart rate, barometer, compass, SpO2",Yes,No
Huawei441,Pocket S,GSM / CDMA / HSPA / CDMA2000 / LTE,CDMA 800,CDMA2000 1x,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41",,"HSPA, LTE-A",,,"2022, November 02","Available. Released 2022, November 11",Unfolded: 170 x 75.5 x 7.2 mmFolded: 87.3 x 75.5 x 15.2 mm,190 g (6.70 oz),"Dual SIM (Nano-SIM, dual stand-by)","Foldable OLED, 1B colors, 120Hz","6.9 inches, 109.2 cm2(~85.1% screen-to-body ratio)","Cover display:OLED, 1.04 inch, 340 x 340 pixels, 328 ppi",,HarmonyOS 3.0,Qualcomm SM7325 Snapdragon 778G 4G (6 nm),Octa-core (4x2.4 GHz Kryo 670 & 4x1.8 GHz Kryo 670),Adreno 642L,"NM (Nano Memory), up to 256GB (uses shared SIM slot)","128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM",,"Li-Po 4000 mAh, non-removable",About 830 EUR,"Blue, Pink, Gren, Silver, Gold, Black","5.2, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Fingerprint (side-mounted), gyro, accelerometer, proximity, compass, barometer, color spectrum",Yes,No
Huawei441,Watch GT Cyber,No cellular connectivity,N/A,N/A,N/A,,No,No,No,"2022, November 02","Available. Released 2022, November 12",47.4 x 44.4 x 10.2 mm45.6 x 45.6 x 10.2 mm,58 / 59 / 77 g (2.05 oz),50m water resistant5 ATMSwapable casesRotating bezel,AMOLED,1.32 inches,466 x 466 pixels (~352 ppi density),,HarmonyOS 2.0,,,,No,,,"Li-Po 292 mAh, non-removable",About 180 EUR,"Black, Gray, White, Blue",Yes,Yes (only for Bluetooth transmission acceleration),"Accelerometer, gyro, heart rate, barometer, compass, SpO2",Yes,No
Huawei441,nova Y61,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2,"HSDPA 850 / 900 / 1900 / 2100 - EVE-LX9, EVE-LX9N","1, 3, 5, 7, 8, 20, 28, 38, 40, 41 - EVE-LX9, EVE-LX9N",,"HSPA, LTE",,,"2022, November 01","Available. Released 2022, November",164.3 x 75.8 x 8.9 mm (6.47 x 2.98 x 0.35 in),188 g (6.63 oz),"Dual SIM (Nano-SIM, dual stand-by)",IPS LCD,"6.52 inches, 102.6 cm2(~82.4% screen-to-body ratio)","720 x 1600 pixels, 20:9 ratio (~269 ppi density)",,"EMUI 12, no Google Play Services",,Octa-core,,microSDXC,"64GB 4GB RAM, 64GB 6GB RAM, 128GB 4GB RAM",,"5000 mAh, non-removable",About 140 EUR,"Sapphire Blue, Mint Green, Midnight Black","5.1, A2DP, LE",Wi-Fi 802.11 b/g/n,"Fingerprint (side-mounted), accelerometer, proximity, compass",Yes,Yes
Huawei441,MatePad C5e,No cellular connectivity,N/A,N/A,N/A,,,No,No,"2022, October 19","Available. Released 2022, November",240.2 x 159 x 7.9 mm (9.46 x 6.26 x 0.31 in),450 g (0.99 lb),No,IPS LCD,"10.1 inches, 295.8 cm2(~77.4% screen-to-body ratio)","1200 x 1920 pixels, 16:10 ratio (~224 ppi density)",,"Android 10, EMUI 10.1",Kirin 710A (14 nm),Octa-core (4x2.0 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53),Mali-G51 MP4,microSDXC (dedicated slot),64GB 4GB RAM,,"Li-Po 5100 mAh, non-removable",,Deepsea Blue,"5.1, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac, dual-band",Accelerometer,"Yes, with stereo speakers",Yes
Huawei441,nova 10 SE,GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only),HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 - BNE-LX3,"1, 2, 3, 4, 5, 7, 8, 12, 13, 17, 26, 28, 38, 40, 41, 66 - BNE-LX3",,"HSPA, LTE-A",,,"2022, October 05","Available. Released 2022, October 25",162.4 x 75.5 x 7.4 mm (6.39 x 2.97 x 0.29 in),184 g (6.49 oz),"Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)","OLED, 1B colors, 90Hz","6.67 inches, 107.4 cm2(~87.6% screen-to-body ratio)",Always-On Display,,"EMUI 12, no Google Play Services",Qualcomm Snapdragon 680G 4G (6 nm),Octa-core (4x2.4 GHz Cortex-A73 & 4x1.9 GHz Cortex-A53),Adreno 610,No,"128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM",,"Li-Po 4500 mAh, non-removable",$ 329.99 / € 229.99 / £ 442.52,"Starry Silver, Mint Green, Starry Black","5.0, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac, dual-band","Fingerprint (side-mounted), accelerometer, gyro, compass, proximity (ultrasound)",Yes,No
Huawei441,Mate 50 RS Porsche Design,GSM / CDMA / HSPA / CDMA2000 / LTE,CDMA 800,CDMA2000 1x,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41",,"HSPA, LTE-A",,,"2022, September 06","Available. Released 2022, September 21",162.1 x 75.5 x 9.9 mm (6.38 x 2.97 x 0.39 in),232 g (8.18 oz),IP68 dust/water resistant (up to 6m for 30 min),"OLED, 1B colors, 120Hz","6.74 inches, 111.8 cm2(~91.3% screen-to-body ratio)","1212 x 2616 pixels, 19.5:9 ratio (~428 ppi density)",Huawei Kunlun Glass,HarmonyOS 3.0,Qualcomm SM8475 Snapdragon 8+ Gen 1 4G (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510),Adreno 730,"NM (Nano Memory), up to 256GB (uses shared SIM slot)",512GB 12GB RAM,UFS 3.1,"Li-Po 4700 mAh, non-removable",About 1880 EUR,"Ink Blue, Purple","5.2, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct",BDS Satellite Message (sending only),"Yes, with stereo speakers",32-bit/384kHz audio
Huawei441,Mate 50 Pro,GSM / CDMA / HSPA / CDMA2000 / LTE,CDMA 800,CDMA2000 1x,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 - China",,"HSPA, LTE-A",,,"2022, September 06","Available. Released 2022, September 28",162.1 x 75.5 x 8.5 mm (6.38 x 2.97 x 0.33 in),205 g / 209 g (7.23 oz),IP68 dust/water resistant (up to 6m for 30 min),"OLED, 1B colors, 120Hz","6.74 inches, 111.8 cm2(~91.3% screen-to-body ratio)","1212 x 2616 pixels, 19.5:9 ratio (~428 ppi density)",Huawei Kunlun Glass,EMUI 13 (International); HarmonyOS 3.0 (China),Qualcomm SM8475 Snapdragon 8+ Gen 1 4G (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510),Adreno 730,"NM (Nano Memory), up to 256GB (uses shared SIM slot)","256GB 8GB RAM, 512GB 8GB RAM",UFS 3.1,"Li-Po 4700 mAh, non-removable","$ 785.99 / € 529.04 / £ 1,279.77","Black, Silver, Purple, Orange","5.2, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct",BDS Satellite Message (sending only),"Yes, with stereo speakers",32-bit/384kHz audio
Huawei441,Mate 50E,GSM / CDMA / HSPA / CDMA2000 / LTE,CDMA 800,CDMA2000 1x,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41",,"HSPA, LTE-A",,,"2022, September 06","Available. Released 2022, October 23",161.5 x 76.1 x 8 mm (6.36 x 3.00 x 0.31 in),201 g (7.09 oz),"Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)","OLED, 1B colors, 90Hz","6.7 inches, 108.9 cm2(~88.6% screen-to-body ratio)",1224 x 2700 pixels (~442 ppi density),,HarmonyOS 3.0,Qualcomm SM7325 Snapdragon 778G 5G (6 nm),Octa-core (1x2.4 GHz Cortex-A78 & 3x2.2 GHz Cortex-A78 & 4x1.9 GHz Cortex-A55),Adreno 642L,"NM (Nano Memory), up to 256GB (uses shared SIM slot)","128GB 8GB RAM, 256GB 8GB RAM",UFS 3.1,"Li-Po 4460 mAh, non-removable",About 580 EUR,"Black, Silver, Purple","5.2, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct","Fingerprint (under display, optical), accelerometer, gyro, proximity, barometer, compass, color spectrum","Yes, with stereo speakers",32-bit/384kHz audio
Huawei441,Mate 50,GSM / CDMA / HSPA / CDMA2000 / LTE,CDMA 800,CDMA2000 1x,"1, 2, 3, 4, 5, 7, 8, 12, 17, 18, 19, 20, 26, 28, 34, 38, 39, 40, 41 - China",,"HSPA, LTE-A",,,"2022, September 06","Available. Released 2022, September 28",161.5 x 76.1 x 8 mm (6.36 x 3.00 x 0.31 in),202 g / 206 g (7.13 oz),IP68 dust/water resistant (up to 2m for 30 min),"OLED, 1B colors, 90Hz","6.7 inches, 108.9 cm2(~88.6% screen-to-body ratio)",1224 x 2700 pixels (~442 ppi density),Huawei Kunlun Glass,EMUI 13 (International); HarmonyOS 3.0 (China),Qualcomm SM8475 Snapdragon 8+ Gen 1 4G (4 nm),Octa-core (1x3.19 GHz Cortex-X2 & 3x2.75 GHz Cortex-A710 & 4x2.0 GHz Cortex-A510),Adreno 730,"NM (Nano Memory), up to 256GB (uses shared SIM slot)","128GB 8GB RAM, 256GB 8GB RAM, 512GB 8GB RAM",UFS 3.1,"Li-Po 4460 mAh, non-removable",About 720 EUR,"Black, Silver, Purple, Orange","5.2, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct",BDS Satellite Message (sending only),"Yes, with stereo speakers",32-bit/384kHz audio
Huawei441,nova 10z,GSM / CDMA / HSPA / LTE,CDMA 800 / 1900,HSDPA 850 / 900 / 2100,"1, 3, 5, 8, 34, 38, 39, 40, 41",,"HSPA, LTE-A",,,"2022, September 06","Available. Released 2022, September 26",160.7 x 73.3 x 8.4 mm (6.33 x 2.89 x 0.33 in),179 g (6.31 oz),Splash resistant,IPS LCD,"6.6 inches, 105.2 cm2(~89.3% screen-to-body ratio)","1080 x 2400 pixels, 20:9 ratio (~399 ppi density)",,HarmonyOS 2.0,,,,No,"128GB 8GB RAM, 256GB 8GB RAM",,"Li-Po 4000 mAh, non-removable",About 260 EUR,"Black, Silver, Green","5.1, A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct",Virtual proximity sensing,Yes,Yes
Huawei441,MatePad Pro 11 (2022),GSM / HSPA / LTE,GSM 850 / 900 / 1800 / 1900,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,LTE,,"HSPA, LTE",,,"2022, July 27","Available. Released 2022, August 10",249.2 x 160.4 x 5.9 mm (9.81 x 6.31 x 0.23 in),449 g (455 g cellular model) (15.84 oz),Stylus support,"OLED, 1B colors, 120Hz, 600 nits (typ)","11.0 inches, 350.9 cm2(~87.8% screen-to-body ratio)","2560 x 1600 pixels, 16:10 ratio (~274 ppi density)",,HarmonyOS 3.0,"Qualcomm SM8250-AC Snapdragon 870 5G (7 nm) - GOT-W29Qualcomm SM8350 Snapdragon 888 (5 nm) - GOT-W09, GOT-AL09, GOT-AL19","Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585) - GOT-W29Octa-core (1x2.84 GHz Cortex-X1 & 3x2.42 GHz Cortex-A78 & 4x1.80 GHz Cortex-A55) - GOT-W09, GOT-AL09, GOT-AL19","Adreno 650 - GOT-W29Adreno 660 - GOT-W09, GOT-AL09, GOT-AL19",No,"128GB 8GB RAM, 256GB 8GB RAM, 512GB 12GB RAM",UFS 3.1,"Li-Po 8300 mAh, non-removable",About 500 EUR,"Golden Black, Galaxy Blue, Crystal White, Brocade White","5.2, (5.1 for GOT-W29), A2DP, LE","Wi-Fi 802.11 a/b/g/n/ac/6, tri-band (dual-band for GOT-W29), Wi-Fi Direct","Accelerometer, gyro, proximity, compass","Yes, with stereo speakers (6 speakers)",No
Huawei441,nova 10 Pro,GSM / CDMA / HSPA / LTE,CDMA 800,HSDPA 800 / 850 / 900 / 1700(AWS) / 1900 / 2100,"1, 2, 3, 4, 5, 8, 18, 19, 26, 34, 38, 39, 40, 41",,"HSPA, LTE-A",,,"2022, July 04","Available. Released 2022, July 10",164.2 x 74.5 x 7.9 mm (6.46 x 2.93 x 0.31 in),191 g (6.74 oz),"Dual SIM (Nano-SIM, dual stand-by)","OLED, 1B colors, HDR10, 120Hz","6.78 inches, 111.4 cm2(~91.1% screen-to-body ratio)",1200 x 2652 pixels (~429 ppi density),,HarmonyOS 2.0,Qualcomm SM7325 Snapdragon 778G 4G (6 nm),Octa-core (4x2.4 GHz Kryo 670 & 4x1.8 GHz Kryo 670),Adreno 642L,No,"128GB 8GB RAM, 256GB 8GB RAM",,"Li-Po 4500 mAh, non-removable",About 730 EUR,"Black, Silver, Green, Violet","5.2, A2DP, LE","Wi-Fi 802.11 a/b/g/n/a/6, dual-band, Wi-Fi Direct",Virtual proximity sensing,"Yes, with stereo speakers",No
